beat_id,section,start,end,production_route,template_id,frame_type,exact_text,source_assets,legal_guardrail,generation_or_build_prompt,status
B103,S12,855.180,861.280,SOURCE_STYLED_GENERATION,T02,dossier,UNPROFESSIONAL COMMUNICATIONS,S013_EBAY_2026_SETTLEMENT_STATEMENT_REFERENCE.html;EBAY_HQ_2018_CC_BY_SA.jpg,,"Create/deliver one finished 16:9 WHAT IT COST production still for B103, synchronized to narration: ""It also acknowledged what it described as unprofessional communications involving Wenig, Wymer and Jones."". FINAL FRAME MUST ALREADY CONTAIN THE REQUIRED SOURCE MATERIAL — no empty evidence slots and no plan to add sources later. Locked look: premium investigative business documentary; #0B0B0B/#1F1F1F/#3A3A3A, paper white #EDEDED, restrained signal red #D32222, rare muted gold only for money; Bebas-like display, Inter-like support, authentic paper/evidence treatment, strong negative space. Bottom 20% must be visually quiet and free of essential content. Required visible source assets: S013_EBAY_2026_SETTLEMENT_STATEMENT_REFERENCE.html; EBAY_HQ_2018_CC_BY_SA.jpg. Exact on-image text: ""UNPROFESSIONAL COMMUNICATIONS"". Do not invent any other factual names, dates, figures, quotes, source metadata, seals, stamps or legal conclusions.  ROUTE: SOURCE_STYLED_GENERATION. Supply the listed assets to the image model as factual references and require them to remain recognizably present in the final frame. The output itself must be the source-based final still, not a blank plate. Preserve object/photo identity; do not fabricate substitute evidence or people. Template T02.",R4_READY
B104,S12,862.240,869.060,HYBRID_SOURCE_EDITORIAL,T03,document,NO JURY VERDICT ON SURVIVING CLAIMS,DC010_SUMMARY_JUDGMENT_ORDER.png;LIVE_MOAKLEY_COURTHOUSE_CC0.jpg,,"Create/deliver one finished 16:9 WHAT IT COST production still for B104, synchronized to narration: ""But the settlement meant there would be no jury verdict deciding the surviving civil-liability questions against those former executives."". FINAL FRAME MUST ALREADY CONTAIN THE REQUIRED SOURCE MATERIAL — no empty evidence slots and no plan to add sources later. Locked look: premium investigative business documentary; #0B0B0B/#1F1F1F/#3A3A3A, paper white #EDEDED, restrained signal red #D32222, rare muted gold only for money; Bebas-like display, Inter-like support, authentic paper/evidence treatment, strong negative space. Bottom 20% must be visually quiet and free of essential content. Required visible source assets: DC010_SUMMARY_JUDGMENT_ORDER.png; LIVE_MOAKLEY_COURTHOUSE_CC0.jpg. Exact on-image text: ""NO JURY VERDICT ON SURVIVING CLAIMS"". Do not invent any other factual names, dates, figures, quotes, source metadata, seals, stamps or legal conclusions.  ROUTE: HYBRID_SOURCE_EDITORIAL. Compose the authentic source assets into the final branded frame and add only deterministic exact labels/GFX. AI may style background/material atmosphere only if it does not alter source pixels or factual text. Template T03.",R4_READY
B105,S12,870.120,880.540,SOURCE_STYLED_GENERATION,T01,evidence,PUBLIC RECORD ≠ EVERY QUESTION ANSWERED,NATICK_CENTER_2020_CC_BY_SA.jpg;EBAY_HQ_2018_CC_BY_SA.jpg,,"Create/deliver one finished 16:9 WHAT IT COST production still for B105, synchronized to narration: ""So the ending is not that a court answered every question. It did not. What the public record does show is enough. A small publication criticized a global marketplace."". FINAL FRAME MUST ALREADY CONTAIN THE REQUIRED SOURCE MATERIAL — no empty evidence slots and no plan to add sources later. Locked look: premium investigative business documentary; #0B0B0B/#1F1F1F/#3A3A3A, paper white #EDEDED, restrained signal red #D32222, rare muted gold only for money; Bebas-like display, Inter-like support, authentic paper/evidence treatment, strong negative space. Bottom 20% must be visually quiet and free of essential content. Required visible source assets: NATICK_CENTER_2020_CC_BY_SA.jpg; EBAY_HQ_2018_CC_BY_SA.jpg. Exact on-image text: ""PUBLIC RECORD ≠ EVERY QUESTION ANSWERED"". Do not invent any other factual names, dates, figures, quotes, source metadata, seals, stamps or legal conclusions.  ROUTE: SOURCE_STYLED_GENERATION. Supply the listed assets to the image model as factual references and require them to remain recognizably present in the final frame. The output itself must be the source-based final still, not a blank plate. Preserve object/photo identity; do not fabricate substitute evidence or people. Template T01.",R4_READY
B106,S12,881.420,888.700,SOURCE_STYLED_GENERATION,T01,evidence,CRITICISM → CORPORATE SECURITY,DC001_CRUSH_THIS_LADY.png;DC003_TAKE_HER_DOWN.png;EBAY_HQ_2018_CC_BY_SA.jpg,,"Create/deliver one finished 16:9 WHAT IT COST production still for B106, synchronized to narration: ""Inside eBay, that criticism generated escalating internal hostility. The issue moved into corporate security."". FINAL FRAME MUST ALREADY CONTAIN THE REQUIRED SOURCE MATERIAL — no empty evidence slots and no plan to add sources later. Locked look: premium investigative business documentary; #0B0B0B/#1F1F1F/#3A3A3A, paper white #EDEDED, restrained signal red #D32222, rare muted gold only for money; Bebas-like display, Inter-like support, authentic paper/evidence treatment, strong negative space. Bottom 20% must be visually quiet and free of essential content. Required visible source assets: DC001_CRUSH_THIS_LADY.png; DC003_TAKE_HER_DOWN.png; EBAY_HQ_2018_CC_BY_SA.jpg. Exact on-image text: ""CRITICISM → CORPORATE SECURITY"". Do not invent any other factual names, dates, figures, quotes, source metadata, seals, stamps or legal conclusions.  ROUTE: SOURCE_STYLED_GENERATION. Supply the listed assets to the image model as factual references and require them to remain recognizably present in the final frame. The output itself must be the source-based final still, not a blank plate. Preserve object/photo identity; do not fabricate substitute evidence or people. Template T01.",R4_READY
B107,S12,889.200,897.020,SOURCE_STYLED_GENERATION,T06,timeline,HARASSMENT • SURVEILLANCE • OBSTRUCTION,DOJ_FBI_PIG_MASK_AND_BOOK.jpg;GENERIC_GPS_TRACKER_CC0.jpg;DC023_OBSTRUCTION_DELETION.png,,"Create/deliver one finished 16:9 WHAT IT COST production still for B107, synchronized to narration: ""Security personnel planned and carried out harassment and surveillance. When police began investigating, the problem expanded into obstruction."". FINAL FRAME MUST ALREADY CONTAIN THE REQUIRED SOURCE MATERIAL — no empty evidence slots and no plan to add sources later. Locked look: premium investigative business documentary; #0B0B0B/#1F1F1F/#3A3A3A, paper white #EDEDED, restrained signal red #D32222, rare muted gold only for money; Bebas-like display, Inter-like support, authentic paper/evidence treatment, strong negative space. Bottom 20% must be visually quiet and free of essential content. Required visible source assets: DOJ_FBI_PIG_MASK_AND_BOOK.jpg; GENERIC_GPS_TRACKER_CC0.jpg; DC023_OBSTRUCTION_DELETION.png. Exact on-image text: ""HARASSMENT • SURVEILLANCE • OBSTRUCTION"". Do not invent any other factual names, dates, figures, quotes, source metadata, seals, stamps or legal conclusions.  ROUTE: SOURCE_STYLED_GENERATION. Supply the listed assets to the image model as factual references and require them to remain recognizably present in the final frame. The output itself must be the source-based final still, not a blank plate. Preserve object/photo identity; do not fabricate substitute evidence or people. Template T06.",R4_READY
B108,S12,897.900,900.400,HYBRID_SOURCE_EDITORIAL,T07,accountability,SEVEN GUILTY PLEAS,DC011_SEVEN_GUILTY_DOJ.png,,"Create/deliver one finished 16:9 WHAT IT COST production still for B108, synchronized to narration: ""Seven prosecuted participants pleaded guilty."". FINAL FRAME MUST ALREADY CONTAIN THE REQUIRED SOURCE MATERIAL — no empty evidence slots and no plan to add sources later. Locked look: premium investigative business documentary; #0B0B0B/#1F1F1F/#3A3A3A, paper white #EDEDED, restrained signal red #D32222, rare muted gold only for money; Bebas-like display, Inter-like support, authentic paper/evidence treatment, strong negative space. Bottom 20% must be visually quiet and free of essential content. Required visible source assets: DC011_SEVEN_GUILTY_DOJ.png. Exact on-image text: ""SEVEN GUILTY PLEAS"". Do not invent any other factual names, dates, figures, quotes, source metadata, seals, stamps or legal conclusions.  ROUTE: HYBRID_SOURCE_EDITORIAL. Compose the authentic source assets into the final branded frame and add only deterministic exact labels/GFX. AI may style background/material atmosphere only if it does not alter source pixels or factual text. Template T07.",R4_READY
B109,S12,901.260,911.140,HYBRID_SOURCE_EDITORIAL,T04,money,$3M PENALTY • INDEPENDENT MONITOR,DC015_DPA_CRIMINAL_PENALTY.png;DC016_DPA_COMPLIANCE_MONITOR.png;EBAY_HQ_2018_CC_BY_SA.jpg,DPA is not a conviction. $3M criminal DPA penalty is separate from the $55.7M civil settlement package.,"Create/deliver one finished 16:9 WHAT IT COST production still for B109, synchronized to narration: ""eBay itself later entered a federal deferred prosecution agreement, admitted detailed facts, paid a three-million-dollar criminal penalty, and accepted an independent monitor."". FINAL FRAME MUST ALREADY CONTAIN THE REQUIRED SOURCE MATERIAL — no empty evidence slots and no plan to add sources later. Locked look: premium investigative business documentary; #0B0B0B/#1F1F1F/#3A3A3A, paper white #EDEDED, restrained signal red #D32222, rare muted gold only for money; Bebas-like display, Inter-like support, authentic paper/evidence treatment, strong negative space. Bottom 20% must be visually quiet and free of essential content. Required visible source assets: DC015_DPA_CRIMINAL_PENALTY.png; DC016_DPA_COMPLIANCE_MONITOR.png; EBAY_HQ_2018_CC_BY_SA.jpg. Exact on-image text: ""$3M PENALTY • INDEPENDENT MONITOR"". Do not invent any other factual names, dates, figures, quotes, source metadata, seals, stamps or legal conclusions. DPA is not a conviction. $3M criminal DPA penalty is separate from the $55.7M civil settlement package. ROUTE: HYBRID_SOURCE_EDITORIAL. Compose the authentic source assets into the final branded frame and add only deterministic exact labels/GFX. AI may style background/material atmosphere only if it does not alter source pixels or factual text. Template T04.",R4_READY
B110,S12,911.840,921.080,HYBRID_SOURCE_EDITORIAL,T06,timeline,FIRST SETTLEMENT FAILED,LIVE_MOAKLEY_COURTHOUSE_CC0.jpg;S020_D986_STIPULATION_DISMISSAL.pdf,,"Create/deliver one finished 16:9 WHAT IT COST production still for B110, synchronized to narration: ""Years of civil litigation then pushed unresolved questions about responsibility higher into the organization. The first twenty twenty-six settlement failed."". FINAL FRAME MUST ALREADY CONTAIN THE REQUIRED SOURCE MATERIAL — no empty evidence slots and no plan to add sources later. Locked look: premium investigative business documentary; #0B0B0B/#1F1F1F/#3A3A3A, paper white #EDEDED, restrained signal red #D32222, rare muted gold only for money; Bebas-like display, Inter-like support, authentic paper/evidence treatment, strong negative space. Bottom 20% must be visually quiet and free of essential content. Required visible source assets: LIVE_MOAKLEY_COURTHOUSE_CC0.jpg; S020_D986_STIPULATION_DISMISSAL.pdf. Exact on-image text: ""FIRST SETTLEMENT FAILED"". Do not invent any other factual names, dates, figures, quotes, source metadata, seals, stamps or legal conclusions.  ROUTE: HYBRID_SOURCE_EDITORIAL. Compose the authentic source assets into the final branded frame and add only deterministic exact labels/GFX. AI may style background/material atmosphere only if it does not alter source pixels or factual text. Template T06.",R4_READY
B111,S12,921.900,926.520,HYBRID_SOURCE_EDITORIAL,T04,money,$55.7M SETTLEMENT PACKAGE,S020_D986_STIPULATION_DISMISSAL.pdf;EBAY_HQ_2018_CC_BY_SA.jpg,"$55.7M is the announced civil settlement package, not a judgment or eBay-only payment.","Create/deliver one finished 16:9 WHAT IT COST production still for B111, synchronized to narration: ""The second ended the case with a fifty-five-point-seven-million-dollar settlement package."". FINAL FRAME MUST ALREADY CONTAIN THE REQUIRED SOURCE MATERIAL — no empty evidence slots and no plan to add sources later. Locked look: premium investigative business documentary; #0B0B0B/#1F1F1F/#3A3A3A, paper white #EDEDED, restrained signal red #D32222, rare muted gold only for money; Bebas-like display, Inter-like support, authentic paper/evidence treatment, strong negative space. Bottom 20% must be visually quiet and free of essential content. Required visible source assets: S020_D986_STIPULATION_DISMISSAL.pdf; EBAY_HQ_2018_CC_BY_SA.jpg. Exact on-image text: ""$55.7M SETTLEMENT PACKAGE"". Do not invent any other factual names, dates, figures, quotes, source metadata, seals, stamps or legal conclusions. $55.7M is the announced civil settlement package, not a judgment or eBay-only payment. ROUTE: HYBRID_SOURCE_EDITORIAL. Compose the authentic source assets into the final branded frame and add only deterministic exact labels/GFX. AI may style background/material atmosphere only if it does not alter source pixels or factual text. Template T04.",R4_READY
B112,S12,927.320,937.400,HYBRID_SOURCE_EDITORIAL,T04,money,PERSONAL + CORPORATE LEGAL COSTS,DC011_SEVEN_GUILTY_DOJ.png;DC012_BAUGH_HARVILLE_SENTENCES_DOJ.png;DC015_DPA_CRIMINAL_PENALTY.png,DPA is not a conviction.,"Create/deliver one finished 16:9 WHAT IT COST production still for B112, synchronized to narration: ""There were personal costs: guilty pleas and prison sentences. There were corporate legal costs: federal charges, a D-P-A, a penalty, and monitoring."". FINAL FRAME MUST ALREADY CONTAIN THE REQUIRED SOURCE MATERIAL — no empty evidence slots and no plan to add sources later. Locked look: premium investigative business documentary; #0B0B0B/#1F1F1F/#3A3A3A, paper white #EDEDED, restrained signal red #D32222, rare muted gold only for money; Bebas-like display, Inter-like support, authentic paper/evidence treatment, strong negative space. Bottom 20% must be visually quiet and free of essential content. Required visible source assets: DC011_SEVEN_GUILTY_DOJ.png; DC012_BAUGH_HARVILLE_SENTENCES_DOJ.png; DC015_DPA_CRIMINAL_PENALTY.png. Exact on-image text: ""PERSONAL + CORPORATE LEGAL COSTS"". Do not invent any other factual names, dates, figures, quotes, source metadata, seals, stamps or legal conclusions. DPA is not a conviction. ROUTE: HYBRID_SOURCE_EDITORIAL. Compose the authentic source assets into the final branded frame and add only deterministic exact labels/GFX. AI may style background/material atmosphere only if it does not alter source pixels or factual text. Template T04.",R4_READY
B113,S12,938.280,942.180,HYBRID_SOURCE_EDITORIAL,T04,money,CIVIL COSTS — TENS OF MILLIONS,S020_D986_STIPULATION_DISMISSAL.pdf;EBAY_HQ_2018_CC_BY_SA.jpg,"$55.7M is the announced civil settlement package, not a judgment or eBay-only payment.","Create/deliver one finished 16:9 WHAT IT COST production still for B113, synchronized to narration: ""And there were civil financial costs measured i n tens of millions of dollars."". FINAL FRAME MUST ALREADY CONTAIN THE REQUIRED SOURCE MATERIAL — no empty evidence slots and no plan to add sources later. Locked look: premium investigative business documentary; #0B0B0B/#1F1F1F/#3A3A3A, paper white #EDEDED, restrained signal red #D32222, rare muted gold only for money; Bebas-like display, Inter-like support, authentic paper/evidence treatment, strong negative space. Bottom 20% must be visually quiet and free of essential content. Required visible source assets: S020_D986_STIPULATION_DISMISSAL.pdf; EBAY_HQ_2018_CC_BY_SA.jpg. Exact on-image text: ""CIVIL COSTS — TENS OF MILLIONS"". Do not invent any other factual names, dates, figures, quotes, source metadata, seals, stamps or legal conclusions. $55.7M is the announced civil settlement package, not a judgment or eBay-only payment. ROUTE: HYBRID_SOURCE_EDITORIAL. Compose the authentic source assets into the final branded frame and add only deterministic exact labels/GFX. AI may style background/material atmosphere only if it does not alter source pixels or factual text. Template T04.",R4_READY
B114,S12,942.720,951.340,HYBRID_SOURCE_EDITORIAL,T01,evidence,CRITICISM WASN’T THE EXPENSIVE PART,EBAY_HQ_2018_CC_BY_SA.jpg,,"Create/deliver one finished 16:9 WHAT IT COST production still for B114, synchronized to narration: ""All of that grew out of a problem every major company eventually faces: criticism. The expensive decision was not that the criticism existed."". FINAL FRAME MUST ALREADY CONTAIN THE REQUIRED SOURCE MATERIAL — no empty evidence slots and no plan to add sources later. Locked look: premium investigative business documentary; #0B0B0B/#1F1F1F/#3A3A3A, paper white #EDEDED, restrained signal red #D32222, rare muted gold only for money; Bebas-like display, Inter-like support, authentic paper/evidence treatment, strong negative space. Bottom 20% must be visually quiet and free of essential content. Required visible source assets: EBAY_HQ_2018_CC_BY_SA.jpg. Exact on-image text: ""CRITICISM WASN’T THE EXPENSIVE PART"". Do not invent any other factual names, dates, figures, quotes, source metadata, seals, stamps or legal conclusions.  ROUTE: HYBRID_SOURCE_EDITORIAL. Compose the authentic source assets into the final branded frame and add only deterministic exact labels/GFX. AI may style background/material atmosphere only if it does not alter source pixels or factual text. Template T01.",R4_READY
B115,S12,952.080,956.920,HYBRID_SOURCE_EDITORIAL,T04,money,AND THAT IS WHAT IT COST.,EBAY_HQ_2018_CC_BY_SA.jpg,,"Create/deliver one finished 16:9 WHAT IT COST production still for B115, synchronized to narration: ""It was what people inside the company decided to do about it. And that is what it cost."". FINAL FRAME MUST ALREADY CONTAIN THE REQUIRED SOURCE MATERIAL — no empty evidence slots and no plan to add sources later. Locked look: premium investigative business documentary; #0B0B0B/#1F1F1F/#3A3A3A, paper white #EDEDED, restrained signal red #D32222, rare muted gold only for money; Bebas-like display, Inter-like support, authentic paper/evidence treatment, strong negative space. Bottom 20% must be visually quiet and free of essential content. Required visible source assets: EBAY_HQ_2018_CC_BY_SA.jpg. Exact on-image text: ""AND THAT IS WHAT IT COST."". Do not invent any other factual names, dates, figures, quotes, source metadata, seals, stamps or legal conclusions.  ROUTE: HYBRID_SOURCE_EDITORIAL. Compose the authentic source assets into the final branded frame and add only deterministic exact labels/GFX. AI may style background/material atmosphere only if it does not alter source pixels or factual text. Template T04.",R4_READY
